'Type',32GB eMMC   2048MB DDR3 SDRAM,64-bit,Accessories Included,Accessories Included: Electronics Product,Age,Aspect Ratio,Audio,Audio-out Ports (#),Average Battery Life (in hours),Backlight Technology,Backlit Keyboard,Band Color,Band Material,Bandwidth,Batteries,Batteries:,Battery,Battery Charge Life,Battery Chemistry,Battery Life,Battery Type,Bluetooth,Bluetooth Compatible,Bluetooth Standard,Brand,Brand Name,Built-In Microphone,Built-In Webcam,Bundled Items,Bundled items,Bus Speed,C.O.A.,CD/DVD Drive,CD/DVD/Optical Drive,CPU,Cache,Camera,Capacity,Capacity:,Capacité de stockage,Carrier,Case Color,Case Material,Color,Colour,Compatible CPU Brand,Compatible brand,Compatible model,Compatible product line,Computer Memory Type,Connectivity,Connectivity Technology,Contract,Country of Manufacture,Country of Origin,Country//Region of Manufacture,Country/Region of Manufacture,DVD Drive,DVD+RW,DVD/CD Drive,DVI,Dell Warranty Expiration,Depth,Description1,Device Supported,Dimensions (WxDxH),Display,Display Resolution,Display Screen Technology,Display Screen Type,Display Size,Display Technology,Display Type,Display resolution,DisplayPort,Drive,Drive Type,Dye Sub Type,EAN,Ethernet Technology,Evecase 13.3-Inch Ultra-Slim,Face Color,Factory Warranty,Family Line,Feature,Features,Features: Audio Product,Features: Electronic Display,Finger Print Reader,Fingerprint Reader,Flash Memory,Flash Memory Capacity,Flash Memory Size,Focus Modes,Form Factor,Form Factor Type,Frequency,Frequency Band(s),Front Camera/Webcam,Gender,Gr,Graphic Card,Graphic processing type,Graphics Card,Graphics Controller,Graphics Controller Manufacturer,Graphics Controller Model,Graphics Coprocessor,Graphics Memory Accessibility,Graphics Memory Capacity,Graphics Memory Technology,Graphics Processing Type,HDMI,HDTV,Hard Drive,Hard Drive Capacity,Hard Drive Interface,Hard Drive Rotational Speed,Hard Drive Size,Hard Drive__Capacity,Hardware Connectivity,Hardware Platform,Height,Host Interface,Hybrid Hard Drive Capacity,ISBN,Image Sensor,Included / Unit Damage,Includes,Input Type,Input Voltage,Input//Output Ports,Intel Processor Generation,Interchange Part Number,Internet Connectivity,Item,Item Dimensions,Item Dimensions L x W x H,Item Type: Electronics,Item Weight,Keyboard,Keyboard Layout,Keyboard Localization,LCD Display (In.),LCD Resolution,Laptop Packaging,MOUSE PAD PURCHASED FROM,MPN,MSRP,Manufacture Warranty,Manufacturer,Manufacturer Part Number,Manufacturer SKU,Manufacturer Warranty,Manufacturer warranty,Manufacturer's Warranty,Marque,Maximum Battery Run Time,Maximum Memory,Maximum Resolution,Media,Memory,Memory (RAM),Memory (RAM) Max,Memory (RAM) Type,Memory Capacity,Memory Card,Memory Card Supported,Memory Size,Memory Speed,Memory Technology,Memory Type,Memory Upgrade,Microphone Jack,Mode,Model,Model Number,Movement,Mémoire RAM,Network (RJ-45),Number of Cells,Number of Memory Slots,Number of Total Memory Slots,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Numerical Keypad,OS,Ohters,Operating,Operating System,Operating System Architecture,Operating System Edition,Operating System Platform,Optical Drive,Optical Drive Type,Optical Media Supported,Optical Storage,Other Part Number,Output Type,PN,PURCHASED AT FRY'S ELECTRONICS,Package Quantity,Packs,Part Brand,Pattern Name,Platform,Pointing Device,Pointing Device Type,Port,Ports,Ports:,Power Source,Primary Drive,Primary Drive or Optical Drive,Printer Compatibility,Processor,Processor Brand,Processor Cache Memory,Processor Configuration,Processor Core,Processor Core Type,Processor Cores,Processor Count,Processor Manufacturer,Processor Model,Processor Speed,Processor Speed (GHz),Processor Speed (per Core),Processor Threads,Processor TurboBoost Speed (GHz),Processor Type,Product Depth,Product Dimensions,Product Family,Product Height,Product Line,Product Model,Product Name,Product Series,Product Type,Product Weight,Product Width,Quantity,RAM,RAM (memory),RAM Memory,Random Access Memory (RAM),Release Year,Removable Media Compatibility,Removable Media Slot,Resolution,SKU,SSD (Solid State Flash Drive),Screen,Screen Resolution,Screen Size,Screen Type,Screen resolution,Screen type,ScreenSize,Seller Warranty,Seller Warranty Coverage,Serial #,Series,Shipping Weight,Size,Size Type,Software Included,Solid State Drive Capacity,Sound,Special Features,Standard Memory,Storage,Storage Capacity,Style,Support standard,System Memory,System Memory (RAM),System Ram,Système d'exploitation,Taille de l'écran,Targeted Audience,Title,Total Number of USB Ports,Touch Screen,TouchScreen,Touchscreen,Type,Type de processeur,UPC,URL,USB 3.0,USB Interface,USB Ports,Unit Quantity,Unit Type,VGA,Video,Video Memory,Video Port,Video Ports,Visual Playback File Format,Vitesse du processeur,WIRELESS MOUSE PURCHASED FROM,Warranty,Warranty - Labor,Warranty - Parts,Warranty Description,Web Cam,Webcam,Weight,Weight (Approximate),Weight (lbs.),Wi-Fi,Width,Wireless,Wireless Connectivity,Wireless LAN,Wireless LAN Standard,Wireless Mouse included,Wireless Network,Wireless Networking,Wireless Standard,Wireless Technology,Wireless Type,Year,brand new,dealEndTime,eSATA,image,item,itemId,model number,mpn,new,price,quick shipping,sellerFeedback,sleeve included,title
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K4L16UT#ABA,,,,,,,,,,,,,,4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Core i5,,,,,,,,,,,,,,,,,,,,,,,,,"14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,8.89E+11,http://www.ebay.com/itm/HP-ProBook-640-Notebook-i5-4210M-4GB-RAM-500G-HDD-W7p-W8p-14-K4L16UT-ABA-/252277073417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-04T16:14:43.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/BcAAAOSwL7VWs40x/$_1.JPG?set_id=8800005007,,2.52E+11,,,,800.73,,99,,"HP ProBook 640 Notebook i5-4210M 4GB RAM 500G HDD W7p/W8p 14"" K4L16UT#ABA"
,,,,,,,,,,,,,,,,,,,,,,,,,ASUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,1000GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TP550LA-RHI5T01,,,,,,,,,,,,,,12 GB upgrade,,,,,,,,,,,,,,TP550LA-RHI5T01,,,,,,,,,,,,,,Windows 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70 GHz/ 2.60 GHz Turbo Boost Tech.,,,,,Intel Core i5-4200U 4th Gen.,,,,,Touch-Screen,,,,,,,,,,,,,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook/ Laptop,,Does not apply,http://www.ebay.com/itm/NEW-Asus-TP550LA-RHI5T01-15-6-Touch-SCRN-Laptop-2-6GHz-i5-4200U-12GB-1TB-WS-8-1-/201318971603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-22T00:42:03.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/ufgAAOSwR0JUUH5v/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/A-MAAOSwY45UUH5V/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mqAAAOSwU9xUUH5W/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/xzsAAOxyEilSVgv5/$T2eC16VHJFwFFZ8RnuyZBSVgvmuEiQ~~60_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/MUoAAOxyffZSVgvk/$(KGrHqYOKosFJMjLF1ePBSVgvjssgQ~~60_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/sPcAAOxyoahSVgv7/$T2eC16RHJGUFFh2BnEEbBSVgv7MWU!~~60_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/sP0AAOxyoahSVgv8/$(KGrHqZHJFcFJLk5VZHwBSVgv8YL6w~~60_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mrkAAOSwU9xUUH5X/$_1.JPG?set_id=880000500F']",,2.01E+11,,,,800.76,,100,,"NEW Asus TP550LA-RHI5T01 15.6"" Touch-SCRN Laptop 2.6GHz i5-4200U 12GB 1TB WS 8.1"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,500 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L0Q04UA#ABA,,,,,,,,,,,,,,12GB Upgrade from 6GB,,,,,,,,,,,,,,17-f262nr,,,,,,,,,,,,,,Windows 8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 GHz/ 2.80GHz Accelerated Processor,,,,,AMD A10-4655M,,,,,Pavilion,,,,,,,,,,,,,,,,,,,,"17.3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook/ Laptop,,8.89E+11,http://www.ebay.com/itm/NEW-HP-Pavilion-17-F262NR-17-3-Laptop-AMD-A10-4655M-2-8GHz-12GB-500GB-WS-8-1-/191546629598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-22T01:34:53.000Z,,"['http://i.ebayimg.com/00/s/MTI3NVgxNTAw/z/WHQAAOSwYH5WCAC9/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTI3NVgxNTAw/z/VF8AAOSwKIpWCAC~/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTI3NVgxNTAw/z/obYAAOSw37tWCACr/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/aZUAAOSw-7RVF1Mj/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTI3NVgxNTAw/z/VoEAAOSwYH5WCACt/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/N7wAAOSweW5VF1Mh/$_1.JPG?set_id=880000500F']",,1.92E+11,,,,800.76,,100,,"NEW HP Pavilion 17-F262NR  17.3"" Laptop AMD A10-4655M 2.8GHz 12GB 500GB WS 8.1"
,,,,,,,,,,,,,,,,,,,,,,,,,Toshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C55-C5246,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,C55-C5246,,,,,,,,,,,,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20GHz/ 2.70GHz Turbo Boost Tech,,,,,Intel Core i5-5200U 5th Gen.,,,,,Satellite,,,,,,,,,,,,,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook/Laptop,,8.90E+11,http://www.ebay.com/itm/NEW-Toshiba-Satellite-15-6-C55-C5246-Laptop-i5-5200U-2-2GHz-8GB-1TB-WINS-10-/191705637928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-28T16:00:05.000Z,,"['http://i.ebayimg.com/00/s/MTM0NlgxNTAw/z/DcEAAOSw4HVWDVcl/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTQzNlgxNjAw/z/GdoAAOSwLqFV9L-b/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/WkgAAOSw7aBVF4SO/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/Fd8AAOSwWnFV9L6a/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/QrYAAOSwstxVF4SP/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTM0NlgxNTAw/z/d90AAOSwKIpWDVco/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTM0NlgxNTAw/z/HkMAAOSwVL1WDVcq/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTM0NlgxNTAw/z/DGkAAOSw37tWDVcu/$_1.JPG?set_id=880000500F']",,1.92E+11,,,,800.76,,100,,"NEW Toshiba Satellite 15.6"" C55-C5246 Laptop i5-5200U 2.2GHz 8GB 1TB WINS 10"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G6S68UA#ABA,,,,,,,,,,,,,,12GB Upgrade,,,,,,,,,,,,,,14-ab166us,,,,,,,,,,,,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20GHz,,,,,Intel Core i3-5020U 5th Gen.,,,,,Pavilion,,,,,,,,,,,,,,,,,,,,"14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook/Laptop,,Does not apply,http://www.ebay.com/itm/NEW-HP-Pavilion-14-ab166us-14-Professional-Laptop-i3-5020U-2-20GHz-12GHz-1TB-/191575673760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-02T13:31:13.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/xQ0AAOSwHQ9WZKFW/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/0KMAAOSwwE5WZKFX/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mJQAAOSwcBhWZKFZ/$_1.JPG?set_id=880000500F']",,1.92E+11,,,,800.95,,100,,"NEW HP Pavilion 14-ab166us 14"" Professional Laptop i3-5020U 2.20GHz 12GHz 1TB"
,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I55584286SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84E+11,http://www.ebay.com/itm/Dell-I5558-4286SLV-Inspiron-15-6-Laptop-Intel-Core-i5-8GB-Memory-1TB-Hard-/281826659988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-10T06:15:57.000Z,,"['http://i.ebayimg.com/00/s/MzE0WDUwMA==/z/UigAAOSwhcJWHKGi/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzE0WDUwMA==/z/Fg8AAOSwl9BWHKGi/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzE0WDUwMA==/z/BnkAAOSwAYtWHKGi/$_1.JPG?set_id=8800005007']",,2.82E+11,,,,801.24,,99.8,,"Dell I5558-4286SLV Inspiron 15.6"" Laptop - Intel Core i5 - 8GB Memory - 1TB Hard"
,,,,,,,,,,,,,,,,,,,,,,,,,Toshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPTWU-00703N,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPTWU-00703N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90E+11,http://www.ebay.com/itm/Toshiba-Satellite-S55-C5138-15-6-Clear-SuperView-Notebook-Intel-Core-i7-6t-/301867027050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-07T06:04:26.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/3O8AAOSwJQdW~K9n/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/cjYAAOSwezVWtt5w/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/E78AAOSwx-9Wtt5x/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/3dYAAOSwFNZWtt5x/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/2QcAAOSwe7BWtt5w/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/ODc2WDE2MDA=/z/7FsAAOSwQYZWtt5w/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/pAQAAOSwPc9Wtt5w/$_1.JPG?set_id=880000500F']",,3.02E+11,,,,801.39,,98.8,,Toshiba Satellite S55-C5138 15.6  (Clear SuperView) Notebook - Intel Core i7 (6t
,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500GB,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,Inspiron 13 7000 Series,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Core 2,,,,,Inspiron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89E+11,http://www.ebay.com/itm/Dell-Inspiron-13-7000-Series-13-Inch-2-in-1-Convertible-Touchscreen-Laptop-Core-/301918535918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-04T00:12:13.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/oIkAAOSwS7hXAbF2/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/nCcAAOSw9KpXAbF2/$_1.JPG?set_id=8800005007']",,3.02E+11,,,,801.71,,99.3,,"Dell Inspiron 13 7000 Series 13-Inch 2-in-1 Convertible Touchscreen Laptop, Core"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ProBook 645 G1 Notebook PC (ENERGY STAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F2R09UT#ABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business Laptops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88E+11,http://www.ebay.com/itm/HP-F2R09UT-ABA-ProBook-645-G1-14-LED-Notebook-AMD-A-Series-/282001460779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-12T05:21:01.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/vWEAAOSwz2lXDIXE/$_1.JPG?set_id=8800005007,,2.82E+11,,,,802.45,,99.1,,"HP F2R09UT#ABA ProBook 645 G1 14"" LED Notebook - AMD - A-Series"
,,,,,,16:09,,,,,,,,,,,,,Lithium Ion (Li-Ion),,,,,,LENOVO,,,,,,,,,,,,,,,,,,,Graphite Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,500 GB,,,,,,,"0.9""",,,,,,,,,,,,,,,,,,,,,,,,,20DC00B1US,,,,,,,,,,9 Hour,,,,,,,,,,,,,DDR3L SDRAM,,,,,,,,,Yes,6-cell,,,,,,,,,Windows 10 Pro,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,Dual-core (2 Core),,,,Intel,i5-5200U,2.20 GHz,,,,,Core i5,,,,,,,,,,,,,,,,,,,,,,,,,"14""",,,,,,,,,,,,,,,,4 GB,,,,,,,,,,,,3,,,No,,,8.90E+11,http://www.ebay.com/itm/LENOVO-20DC00B1US-TS-E450-i5-4GB-500-GB-SATA-/281989172114,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,2016-05-02T02:01:53.000Z,,http://i.ebayimg.com/00/s/NjUwWDY1MA==/z/Av8AAOSwQgpW~ygU/$_1.JPG?set_id=880000500F,,2.82E+11,,,,803.15,,99.2,,LENOVO 20DC00B1US TS E450 i5 4GB 500 GB SATA
,,,,,,,,,,,,,,,,,,,,,,,,,LENOVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20EV002FUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90E+11,http://www.ebay.com/itm/LENOVO-20EV002FUS-TS-E560-15-6-i5-4GB-500GB-/351713357910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-20T21:35:19.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/M0cAAOSw~oFXF~Yd/$_1.JPG?set_id=8800005007,,3.52E+11,,,,803.34,,99.2,,"LENOVO 20EV002FUS TS E560 15.6"" i5 4GB 500GB"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EliteBook 745 G2 Notebook PC (ENERGY STAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J8U64UT#ABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business Laptops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,http://www.ebay.com/itm/HP-J8U64UT-ABA-EliteBook-745-G2-14-LED-Notebook-AMD-A-Series-A8-/391423976303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-03T05:23:24.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mMoAAOSwGOxXAKjQ/$_1.JPG?set_id=8800005007,,3.91E+11,,,,803.36,,99.1,,"HP J8U64UT#ABA EliteBook 745 G2 14"" LED Notebook - AMD A-Series A8"
,,,,,,,,,,,,,,,,,,,,,,,,,Hewlett-Packard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G8K91US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G8K91US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88E+11,http://www.ebay.com/itm/HP-EliteBook-840-G1-G8K91US-Ultrabook-PC-Intel-Core-i5-4300U-1-9-GHz-Dual-Core-/121932000708,,,,,,,,,,,,,,1 Year Direct Manufacturer Warranty,,,,,,,,,,,,,,,,,,,,,,,2016-05-20T21:55:31.000Z,,http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/JUIAAOSwAuNW8G3X/$_1.JPG?set_id=880000500F,,1.22E+11,,,,803.47,,98.3,,HP EliteBook 840 G1 G8K91US Ultrabook PC - Intel Core i5-4300U 1.9 GHz Dual-Core
,,,,,,,,,,,,,,,,,,,,,,,,,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20AN00DEUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does not apply,http://www.ebay.com/itm/Lenovo-ThinkPad-T440P-4G-500GB-Lenovo-ThinkPad-T440p-/182005206329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-27T00:18:39.000Z,,"['http://i.ebayimg.com/00/s/MzAyWDQ4MA==/z/~awAAOSwnLdWqV6x/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzAwWDQwMA==/z/9uAAAOSwX~dWqV6x/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MjgxWDUwMA==/z/sroAAOSwL7VWqV6y/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/wXgAAOSwFqJWqV6y/$_1.JPG?set_id=8800005007']",,1.82E+11,,,,804.41,,99.4,,Lenovo ThinkPad T440P 4G 500GB Lenovo ThinkPad T440p
